name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"33.9804357,74.9374944",02/10/02,24.2,8.2,15.7,24.2,8.2,15.7,8.4,65.4,0,0,0,,0,0,,1.8,123.8,,22.5,4,,,,,2002-10-02T06:24:58,2002-10-02T18:13:57,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",03/10/02,25.7,7.7,16.5,25.7,7.7,16.5,8,61.9,0,0,0,,0,0,,1.8,140,,11.7,4,,,,,2002-10-03T06:25:42,2002-10-03T18:12:35,0.89,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",04/10/02,26.4,8.1,17,26.4,8.1,17,9.4,64,0,0,0,,0,0,,1.8,213.2,,8.6,4,,,,,2002-10-04T06:26:26,2002-10-04T18:11:14,0.93,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",05/10/02,26.4,10.7,17,26.4,10.7,17,9.7,65.2,0,0,0,,0,0,,1.8,140,,23.8,4,,,,,2002-10-05T06:27:10,2002-10-05T18:09:53,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",06/10/02,26.2,11.1,18.3,26.2,11.1,18.3,9.5,59.2,0,0,0,,0,0,,3.6,185,,47.1,3.7,,,,,2002-10-06T06:27:55,2002-10-06T18:08:32,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",07/10/02,24.2,9.1,15.2,24.2,9.1,15.2,9.3,71.9,0,0,0,,0,0,,3.6,188.6,,8.6,4,,,,,2002-10-07T06:28:39,2002-10-07T18:07:12,0.03,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",08/10/02,23.1,10.1,16,23.1,10.1,16,9.6,68,0,0,0,,0,0,,3.6,225,,22.9,4,,,,,2002-10-08T06:29:24,2002-10-08T18:05:53,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",09/10/02,25.2,9.7,16.6,25.2,9.7,16.6,10.4,70.2,0,0,0,,0,0,,1.8,95,,5,4,,,,,2002-10-09T06:30:10,2002-10-09T18:04:34,0.09,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",10/10/02,24.9,11.1,19,24.9,11.1,19,9.5,56.7,0,0,0,,0,0,,3.6,38.6,,35,4,,,,,2002-10-10T06:30:56,2002-10-10T18:03:15,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",11/10/02,25.1,10.1,16.9,25.1,10.1,16.9,9.9,67,0,0,0,,0,0,,1.8,128.6,,18.6,3.7,,,,,2002-10-11T06:31:42,2002-10-11T18:01:58,0.16,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",12/10/02,25.1,11.2,17.5,25.1,11.2,17.5,10.7,67.1,0,0,0,,0,0,,11.2,42.1,,65.7,3.4,,,,,2002-10-12T06:32:28,2002-10-12T18:00:40,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",13/10/02,13.2,9.7,12.1,13.2,9.7,12.1,10.1,87.8,0,0,0,,0,0,,5.4,256.6,,81.3,3.3,,,,,2002-10-13T06:33:15,2002-10-13T17:59:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",14/10/02,18.1,9.1,12.7,18.1,9.1,12.7,8.9,79.3,0,0,0,,0,0,,5.4,230,,58.6,3.7,,,,,2002-10-14T06:34:02,2002-10-14T17:58:08,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",15/10/02,22.1,7.1,13.4,22.1,7.1,13.4,8.7,76.2,0,0,0,,0,0,,37.1,222.4,,18.8,5.6,,,,,2002-10-15T06:34:49,2002-10-15T17:56:53,0.3,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",16/10/02,22.4,8.1,14.4,22.4,8.1,14.4,9,72.5,0,0,0,,0,0,,1.8,320,,14.3,4,,,,,2002-10-16T06:35:37,2002-10-16T17:55:39,0.33,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",17/10/02,22.7,8.1,14.5,22.7,8.1,14.5,7.2,65.1,0,0,0,,0,0,,5.4,154,,33.8,3.5,,,,,2002-10-17T06:36:25,2002-10-17T17:54:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",18/10/02,19.4,8.7,12.6,19.4,8.7,12.6,7.7,73,0,0,0,,0,0,,1.8,76.6,,12.5,4,,,,,2002-10-18T06:37:14,2002-10-18T17:53:12,0.4,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",19/10/02,22.1,18.4,19.9,22.1,18.4,19.9,9.3,51.3,0,0,0,,0,0,,1.8,180,,46.7,3.3,,,,,2002-10-19T06:38:03,2002-10-19T17:52:00,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",20/10/02,18.4,9.7,12.5,18.4,9.7,12.5,7.4,73.1,0,0,0,,0,0,,3.6,203.4,,70,4,,,,,2002-10-20T06:38:52,2002-10-20T17:50:49,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",21/10/02,15.2,8.7,11.9,15.2,8.7,11.9,7.2,73.7,0,0,0,,0,0,,3.6,23.4,,92.9,3.7,,,,,2002-10-21T06:39:42,2002-10-21T17:49:39,0.5,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",22/10/02,16.1,6.9,11.3,16.1,6.9,11.3,6.2,72.8,0,0,0,,0,0,,7.6,191.1,,66.3,3.8,,,,,2002-10-22T06:40:32,2002-10-22T17:48:30,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",23/10/02,19.9,4.2,11.8,19.9,4.2,11.8,5.3,69,0,0,0,,0,0,,3.6,160,,31.8,4,,,,,2002-10-23T06:41:23,2002-10-23T17:47:22,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"4,20,45,09,99,99,42,02,00,00,000"
"33.9804357,74.9374944",24/10/02,21.4,4.7,12.3,21.4,4.7,12.3,7.5,75,0,0,0,,0,0,,3.6,338.4,,24.3,4,,,,,2002-10-24T06:42:13,2002-10-24T17:46:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",25/10/02,21.1,4.1,11.5,21.1,4.1,11.5,4.1,65.8,0,0,0,,0,0,,1.8,185,,2.9,3.7,,,,,2002-10-25T06:43:05,2002-10-25T17:45:09,0.64,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",26/10/02,18.7,7.2,11,18.7,7.2,11,6.8,74.5,0,0,0,,0,0,,0,,,13.3,4,,,,,2002-10-26T06:43:56,2002-10-26T17:44:04,0.67,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",27/10/02,21.9,3.9,10.4,21.9,3.9,10.4,4.3,70.4,0,0,0,,0,0,,3.6,115,,10,4,,,,,2002-10-27T06:44:48,2002-10-27T17:43:00,0.7,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",28/10/02,18.2,3.4,11.5,18.2,3.4,11.5,3.9,62.5,0,0,0,,0,0,,1.8,50,,5,4,,,,,2002-10-28T06:45:41,2002-10-28T17:41:57,0.74,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",29/10/02,20.2,3.1,12.1,20.2,3.1,12.1,3.9,62.8,0,0,0,,0,0,,1.8,218.6,,15.7,4,,,,,2002-10-29T06:46:33,2002-10-29T17:40:55,0.75,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",30/10/02,21.7,4.2,11,21.7,4.2,11,2.5,59.9,0,0,0,,0,0,,1.8,185,,10,4,,,,,2002-10-30T06:47:26,2002-10-30T17:39:55,0.81,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",31/10/02,21.2,3.1,11.2,21.2,3.1,11.2,2.2,59.8,0,0,0,,0,0,,3.6,185,,8.6,4,,,,,2002-10-31T06:48:20,2002-10-31T17:38:56,0.84,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",01/11/02,17.9,3.1,9.3,17.9,3.1,9.3,2.5,65.9,0,0,0,,0,0,,1.8,76.6,,0,4,,,,,2002-11-01T06:49:14,2002-11-01T17:37:58,0.88,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",02/11/02,20.7,2.9,11.3,20.7,2.9,11.3,3.5,63.7,0,0,0,,0,0,,1.8,185,,3.3,4.4,,,,,2002-11-02T06:50:08,2002-11-02T17:37:01,0.91,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",03/11/02,17.1,4.9,10,17.1,4.9,10,3.7,67.3,0,0,0,,0,0,,1.8,95,,10,3.7,,,,,2002-11-03T06:51:02,2002-11-03T17:36:06,0.95,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",04/11/02,18.7,3.9,10,18.7,3.9,10,3.9,68.5,0,0,0,,0,0,,1.8,166.6,,36.3,4,,,,,2002-11-04T06:51:57,2002-11-04T17:35:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",05/11/02,18.9,3.2,9.4,18.9,3.2,9.4,3,68.6,0,0,0,,0,0,,1.8,140,,28.6,2.9,,,,,2002-11-05T06:52:52,2002-11-05T17:34:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",06/11/02,19.1,4.2,10.6,19.1,4.2,10.6,3.6,65.6,0,0,0,,0,0,,1.8,265.6,,32.5,3,,,,,2002-11-06T06:53:47,2002-11-06T17:33:29,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",07/11/02,17.7,7.4,12.9,17.7,7.4,12.9,4.1,57.2,0,0,0,,0,0,,3.6,140,,61.7,3.3,,,,,2002-11-07T06:54:43,2002-11-07T17:32:39,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",08/11/02,17.2,5.9,10.8,17.2,5.9,10.8,3.8,64.2,0,0,0,,0,0,,1.8,50,,45.7,4,,,,,2002-11-08T06:55:39,2002-11-08T17:31:51,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",09/11/02,15.2,3.7,8.8,15.2,3.7,8.8,3.3,70.7,0,0,0,,0,0,,1.8,185,,61.7,4,,,,,2002-11-09T06:56:35,2002-11-09T17:31:04,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",10/11/02,16.7,8.1,11.8,16.7,8.1,11.8,3.9,59.1,0,0,0,,0,0,,3.6,314.2,,85.7,4,,,,,2002-11-10T06:57:31,2002-11-10T17:30:19,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",11/11/02,14.1,4.7,9.1,14.1,4.7,9.1,4,71.6,0,0,0,,0,0,,1.8,185,,85.7,2.9,,,,,2002-11-11T06:58:28,2002-11-11T17:29:35,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",12/11/02,13.7,4.7,8.7,13.7,4.7,8.7,3.7,72.8,0,0,0,,0,0,,3.6,50,,82.9,2.9,,,,,2002-11-12T06:59:24,2002-11-12T17:28:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",13/11/02,17.9,3.4,9.1,17.9,3.4,9.1,2.6,67,0,0,0,,0,0,,1.8,230,,20,4,,,,,2002-11-13T07:00:21,2002-11-13T17:28:13,0.28,Clear,Partly cloudy throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",14/11/02,17.6,1.7,8,17.6,1.7,8,1.7,69.2,0,0,0,,0,0,,1.8,92.9,,0,4,,,,,2002-11-14T07:01:18,2002-11-14T17:27:34,0.31,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",15/11/02,14.7,1.7,7.6,14.7,1.7,7.6,1.9,70.5,0,0,0,,0,0,,1.8,83.7,,4.3,3.7,,,,,2002-11-15T07:02:15,2002-11-15T17:26:57,0.34,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",16/11/02,18.4,1.7,9.1,18.4,1.7,9.1,2.5,67.6,0,0,0,,0,0,,1.8,172.7,,5.7,4,,,,,2002-11-16T07:03:12,2002-11-16T17:26:21,0.38,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",17/11/02,17.2,1.7,8.8,17.2,1.7,8.8,1.6,64.8,0,0,0,,0,0,,1.8,76.6,,0,4,,,,,2002-11-17T07:04:08,2002-11-17T17:25:47,0.41,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",18/11/02,17.4,2.1,9.2,17.4,2.1,9.2,0.9,60.1,0,0,0,,0,0,,1.8,205,,23.3,3.3,,,,,2002-11-18T07:05:05,2002-11-18T17:25:15,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",19/11/02,15.7,2.1,8.4,15.7,2.1,8.4,1.4,64.7,0,0,0,,0,0,,3.6,218.7,,27.1,4,,,,,2002-11-19T07:06:02,2002-11-19T17:24:45,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",20/11/02,18.1,0.4,9.5,18.1,0.4,9.5,0.6,56.9,0,0,0,,0,0,,1.8,57.7,,0,3.7,,,,,2002-11-20T07:06:59,2002-11-20T17:24:16,0.5,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",21/11/02,16.7,1.1,6.5,16.7,1.1,6.5,0.2,71.1,0,0,0,,0,0,,1.8,185,,5,3.8,,,,,2002-11-21T07:07:56,2002-11-21T17:23:49,0.54,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",22/11/02,16.4,-0.8,6.1,16.4,-0.8,6.1,-0.7,65.1,0,0,0,,0,0,,1.8,140,,1.3,3.3,,,,,2002-11-22T07:08:52,2002-11-22T17:23:24,0.58,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",23/11/02,11.4,1.7,7,11.4,1.7,7,-0.1,62.1,0,0,0,,0,0,,0,,,10,2.7,,,,,2002-11-23T07:09:48,2002-11-23T17:23:01,0.61,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",24/11/02,17.1,0.7,10.6,17.1,0.7,10.6,-0.8,48.6,0,0,0,,0,0,,3.6,8.8,,0,2.5,,,,,2002-11-24T07:10:44,2002-11-24T17:22:40,0.65,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",25/11/02,16.1,0.7,7.4,16.1,0.7,7.4,0.2,61.1,0,0,0,,0,0,,3.6,78.2,,0,2.7,,,,,2002-11-25T07:11:40,2002-11-25T17:22:20,0.68,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",26/11/02,16.2,-0.1,6.4,16.2,-0.1,6.4,-0.3,65.8,0,0,0,,0,0,,1.8,148.1,,0,3.1,,,,,2002-11-26T07:12:35,2002-11-26T17:22:03,0.72,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",27/11/02,14.2,0.2,5.6,14.2,0.2,5.6,-1.1,65.9,0,0,0,,0,0,,1.8,166.6,,28,2,,,,,2002-11-27T07:13:30,2002-11-27T17:21:47,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",28/11/02,13.2,-1.3,5.2,13.2,-1.3,5.2,-1.7,62,0,0,0,,0,0,,1.8,180,,15,2.3,,,,,2002-11-28T07:14:25,2002-11-28T17:21:33,0.79,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",29/11/02,13.2,-2.3,4.9,13.2,-2.3,4.9,-1.5,67.2,0,0,0,,0,0,,1.8,70,,5,2.7,,,,,2002-11-29T07:15:19,2002-11-29T17:21:21,0.82,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",30/11/02,14.7,1.2,6,14.7,1.2,6,-1.4,62.3,0,0,0,,0,0,,1.8,70,,21.1,2.7,,,,,2002-11-30T07:16:12,2002-11-30T17:21:11,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",01/12/02,12.4,-2.1,2.4,12.4,-2.1,2.4,-4.5,65.3,0,0,0,,0,0,,1.8,140,,10,3.3,,,,,2002-12-01T07:17:05,2002-12-01T17:21:02,0.89,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",02/12/02,12.2,-1.3,5.1,12.2,-1.3,5.1,-3.7,56.7,0,0,0,,0,0,,1.8,128.6,,58.3,2.3,,,,,2002-12-02T07:17:57,2002-12-02T17:20:56,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",03/12/02,6.4,-1.6,2.4,6.4,-1.6,2.4,-3.6,65.7,0,0,0,,0,0,,1.8,140,,70,3.6,,,,,2002-12-03T07:18:49,2002-12-03T17:20:51,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",04/12/02,10.9,1.4,5,10.9,1.4,4.8,-2.2,61.4,0,0,0,,0,0,,9.4,329.3,,71.3,2.5,,,,,2002-12-04T07:19:40,2002-12-04T17:20:49,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",05/12/02,8.1,-1.8,2.8,8.1,-1.8,2.8,-2.2,70.3,0,0,0,,0,0,,3.6,16.2,,36.7,4,,,,,2002-12-05T07:20:30,2002-12-05T17:20:48,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",06/12/02,6.2,0.1,2.1,6.2,0.1,2.1,-0.9,81.3,0,0,0,,0,0,,1.8,5,,35,3.5,,,,,2002-12-06T07:21:20,2002-12-06T17:20:49,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",07/12/02,9.4,-1.9,3.6,9.4,-1.9,3.6,-3,65.1,0,0,0,,0,0,,1.8,76.6,,40,4,,,,,2002-12-07T07:22:09,2002-12-07T17:20:52,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",08/12/02,9.4,-2.8,3.1,9.4,-2.8,3.1,-2.9,68.2,0,0,0,,0,0,,1.8,140,,32.9,3.1,,,,,2002-12-08T07:22:56,2002-12-08T17:20:57,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",09/12/02,8.1,-2.9,2.3,8.1,-2.9,2.3,-3.9,64.8,0,0,0,,0,0,,1.8,50,,22.5,3,,,,,2002-12-09T07:23:43,2002-12-09T17:21:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",10/12/02,5.4,-0.6,1.5,5.4,-0.6,1.5,-4.9,63.4,0,0,0,,0,0,,1.8,225,,40,2,,,,,2002-12-10T07:24:29,2002-12-10T17:21:13,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",11/12/02,12.2,3.2,7.7,12.2,3.2,7.7,-1.7,52.9,0,0,0,,0,0,,1.8,50,,98.3,3.3,,,,,2002-12-11T07:25:14,2002-12-11T17:21:24,0.25,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",12/12/02,12.4,2.1,6.5,12.4,2.1,6.5,0.2,65.5,0,0,0,,0,0,,1.8,70,,73.8,3,,,,,2002-12-12T07:25:57,2002-12-12T17:21:36,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",13/12/02,12.1,3.4,7,12.1,3.4,7,1,67.1,0,0,0,,0,0,,1.8,140,,85,2,,,,,2002-12-13T07:26:40,2002-12-13T17:21:50,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",14/12/02,8.2,1.7,5.4,8.2,1.7,5.4,1.5,76.7,0,0,0,,0,0,,1.8,180,,86.7,2.7,,,,,2002-12-14T07:27:21,2002-12-14T17:22:06,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",15/12/02,11.7,2.2,7.4,11.7,2.2,7.4,3.6,78.1,0,0,0,,0,0,,3.6,320,,70,4,,,,,2002-12-15T07:28:01,2002-12-15T17:22:24,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",16/12/02,6.4,2.9,4.7,6.4,2.9,4.7,3.7,93.4,0,0,0,,0,0,,3.6,270.8,,88.8,1.4,,,,,2002-12-16T07:28:40,2002-12-16T17:22:44,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",17/12/02,6.1,1.1,2.8,6.1,1.1,2.8,1.9,94.2,0,0,0,,0,0,,1.8,170.7,,70,0.9,,,,,2002-12-17T07:29:18,2002-12-17T17:23:05,0.42,Partially cloudy,Partly cloudy throughout the day.,fog,42027099999
"33.9804357,74.9374944",18/12/02,7.4,0.9,3.7,7.4,0.9,3.7,2,88.8,0,0,0,,0,0,,3.6,82.9,,84,1.6,,,,,2002-12-18T07:29:54,2002-12-18T17:23:28,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",19/12/02,5.1,3.1,4.1,5.1,3.1,4.1,2.7,91,0,0,0,,0,0,,3.6,320,,91.3,2.8,,,,,2002-12-19T07:30:29,2002-12-19T17:23:53,0.48,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",20/12/02,6.1,2.4,3.8,6.1,2.4,3.8,2.5,91.3,0,0,0,,0,0,,1.8,25,,88.3,3,,,,,2002-12-20T07:31:02,2002-12-20T17:24:19,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",21/12/02,7.2,2.1,4.4,7.2,2.1,4.4,2,84.3,0,0,0,,0,0,,3.6,310.8,,75,3.3,,,,,2002-12-21T07:31:34,2002-12-21T17:24:47,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",22/12/02,7.2,0.1,2.8,7.2,0.1,2.8,0.1,83.4,0,0,0,,0,0,,1.8,230,,68.3,3,,,,,2002-12-22T07:32:05,2002-12-22T17:25:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",23/12/02,5.7,-0.6,3.1,5.7,-0.6,3.1,-0.2,79.7,0,0,0,,0,0,,1.8,140,,100,3,,,,,2002-12-23T07:32:34,2002-12-23T17:25:48,0.62,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",24/12/02,6.2,0.2,4.4,6.2,0.2,4.4,1.4,81.4,0,0,0,,0,0,,1.8,5,,96,2,,,,,2002-12-24T07:33:01,2002-12-24T17:26:21,0.66,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",25/12/02,7.7,3.2,5.5,7.7,3.2,5.5,2.6,81.8,0,0,0,,0,0,,3.6,45.7,,94.3,3.1,,,,,2002-12-25T07:33:27,2002-12-25T17:26:55,0.69,Overcast,Cloudy skies throughout the day.,cloudy,42027099999
"33.9804357,74.9374944",26/12/02,8.7,1.7,5.2,8.7,1.7,5.2,1.7,79.1,0,0,0,,0,0,,1.8,63.1,,80,3.6,,,,,2002-12-26T07:33:51,2002-12-26T17:27:31,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",27/12/02,9.7,0.1,4.4,9.7,0.1,4.4,-0.7,67.7,0,0,0,,0,0,,3.6,95,,50,3.7,,,,,2002-12-27T07:34:14,2002-12-27T17:28:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",28/12/02,9.1,-1.6,3.1,9.1,-1.6,3.1,-1.1,75.9,0,0,0,,0,0,,3.6,36.9,,23.3,3.3,,,,,2002-12-28T07:34:34,2002-12-28T17:28:47,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",29/12/02,7.7,-2.8,2,7.7,-2.8,2,-1.6,77.6,0,0,0,,0,0,,1.8,185,,2,2.4,,,,,2002-12-29T07:34:54,2002-12-29T17:29:27,0.84,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",30/12/02,8.2,-2.8,2.9,8.2,-2.8,2.9,-2.1,71.5,0,0,0,,0,0,,1.8,140,,51.4,2.6,,,,,2002-12-30T07:35:11,2002-12-30T17:30:08,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",31/12/02,9.4,-1.1,2,9.4,-1.1,2,-2.7,73.1,0,0,0,,0,0,,3.6,146.4,,45.7,3.4,,,,,2002-12-31T07:35:27,2002-12-31T17:30:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",01/01/03,9.1,-3.8,1.7,9.1,-3.8,1.7,-3.1,73.8,0,0,0,,0,0,,1.8,160,,1.3,4,,,,,2003-01-01T07:35:41,2003-01-01T17:31:35,0.94,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",02/01/03,9.1,-3.9,2.2,9.1,-3.9,2.2,-3.4,68.5,0,0,0,,0,0,,1.8,315,,1.4,4,,,,,2003-01-02T07:35:53,2003-01-02T17:32:20,0.98,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",03/01/03,10.4,-1.9,2.9,10.4,-1.9,2.9,-2.6,70,0,0,0,,0,0,,1.8,246.1,,25,3.7,,,,,2003-01-03T07:36:03,2003-01-03T17:33:06,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42027099999
"33.9804357,74.9374944",04/01/03,10.1,-3.8,2.7,10.1,-3.8,2.7,-3.3,67,0,0,0,,0,0,,1.8,115,,2.9,4,,,,,2003-01-04T07:36:12,2003-01-04T17:33:53,0.05,Clear,Clear conditions throughout the day.,clear-day,42027099999
"33.9804357,74.9374944",05/01/03,10.1,-1.9,5.2,10.1,-1.9,5.2,-3.1,57.7,0,0,0,,0,0,,3.6,230,,12,4,,,,,2003-01-05T07:36:18,2003-01-05T17:34:41,0.08,Clear,Clear conditions throughout the day.,clear-day,42027099999
